Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
125023682,mgaa,MAX dimerization protein MGA a,Mugil cephalus,flathead mullet,XM_047611111.1,XP_047467067.1,,model,,default-seq
125104286,MGA,MAX dimerization protein MGA,Lutra lutra,Eurasian river otter,XM_047736810.1,XP_047592766.1,,model,,default-seq
125119523,MGA,MAX dimerization protein MGA,Phacochoerus africanus,Common warthog,XM_047766621.1,XP_047622577.1,,model,,default-seq
125168785,MGA,MAX dimerization protein MGA,Prionailurus viverrinus,fishing cat,XM_047864122.1,XP_047720078.1,,model,,default-seq
125268612,mgaa,MAX dimerization protein MGA a,Megalobrama amblycephala,Wuchang bream,XM_048190927.1,XP_048046884.1,,model,,default-seq
125283881,mgaa,MAX dimerization protein MGA a,Alosa alosa,allis shad,XM_048227397.1,XP_048083354.1,,model,,default-seq
125326929,MGA,MAX dimerization protein MGA,Corvus hawaiiensis,hawaiian crow,XM_048305604.1,XP_048161561.1,,model,,default-seq
125340630,Mga,MAX dimerization protein MGA,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048332357.1,XP_048188314.1,,model,,default-seq
125416773,Mga,MAX dimerization protein MGA,Myodes glareolus,Bank vole,XM_048459928.1,XP_048315885.1,,model,,default-seq
125426148,MGA,MAX dimerization protein MGA,Sphaerodactylus townsendi,,XM_048484344.1,XP_048340301.1,,model,,default-seq
125455619,mgaa,MAX dimerization protein MGA a,Stegostoma tigrinum,,XM_048537820.2,XP_048393777.2,,model,,default-seq
125638940,MGA,MAX dimerization protein MGA,Caretta caretta,Loggerhead turtle,XM_048855250.1,XP_048711207.1,,model,,default-seq
125694425,MGA,MAX dimerization protein MGA,Lagopus muta,rock ptarmigan,XM_048947612.1,XP_048803569.1,,model,,default-seq
125707316,mgaa,MAX dimerization protein MGA a,Brienomyrus brachyistius,,XM_048974365.1,XP_048830322.1,,model,,default-seq
125901368,mgaa,MAX dimerization protein MGA a,Epinephelus fuscoguttatus,brown-marbled grouper,XM_049597030.1,XP_049452987.1,,model,,default-seq
125909893,MGA,MAX dimerization protein MGA,Panthera uncia,snow leopard,XM_049613406.1,XP_049469363.1,,model,,default-seq
125980556,mgaa,MAX dimerization protein MGA a,Syngnathus scovelli,Gulf pipefish,XM_049739840.1,XP_049595797.1,,model,,default-seq
126020634,MGA,MAX dimerization protein MGA,Suncus etruscus,white-toothed pygmy shrew,XM_049782134.1,XP_049638091.1,,model,,default-seq
126049197,MGA,MAX dimerization protein MGA,Accipiter gentilis,Northern goshawk,XM_049825194.1,XP_049681151.1,,model,,default-seq
126084817,MGA,MAX dimerization protein MGA,Elephas maximus indicus,,XM_049899692.1,XP_049755649.1,,model,,default-seq
126401568,mgaa,MAX dimerization protein MGA a,Epinephelus moara,kelp grouper,XM_050062928.1,XP_049918885.1,,model,,default-seq
126494889,Mga,MAX dimerization protein MGA,Microtus fortis,reed vole,XM_050132382.1,XP_049988339.1,,model,,default-seq
126651030,MGA,MAX dimerization protein MGA,Myiozetetes cayanensis,,XM_050336503.1,XP_050192460.1,,model,,default-seq
126959778,MGA,MAX dimerization protein MGA,Macaca thibetana thibetana,,XM_050799312.1,XP_050655269.1,,model,,default-seq
127017368,MGA,MAX dimerization protein MGA,Gymnogyps californianus,California condor,XM_050898388.1,XP_050754345.1,,model,,default-seq
127051934,MGA,MAX dimerization protein MGA,Gopherus flavomarginatus,Mexican gopher tortoise,XM_050954919.1,XP_050810876.1,,model,,default-seq
127179529,mgaa,MAX dimerization protein MGA a,Labeo rohita,rohu,XM_051133102.1,XP_050989059.1,,model,,default-seq
127188053,Mga,MAX dimerization protein MGA,Acomys russatus,golden spiny mouse,XM_051144421.1,XP_051000378.1,,model,,default-seq
127221604,Mga,MAX dimerization protein MGA,Phodopus roborovskii,desert hamster,XM_051183652.1,XP_051039609.1,,model,,default-seq
127353876,mgaa,MAX dimerization protein MGA a,Dicentrarchus labrax,European seabass,XM_051383464.1,XP_051239424.1,,model,,default-seq
127385136,MGA,MAX dimerization protein MGA,Apus apus,common swift,XM_051620553.1,XP_051476513.1,,model,,default-seq
127472958,MGA,MAX dimerization protein MGA,Manacus candei,White-collared manakin,XM_051791935.1,XP_051647895.1,,model,,default-seq
127498198,mgaa,MAX dimerization protein MGA a,Ctenopharyngodon idella,grass carp,XM_051867284.1,XP_051723244.1,,model,,default-seq
127549268,MGA,MAX dimerization protein MGA,Antechinus flavipes,yellow-footed antechinus,XM_051977123.1,XP_051833083.1,,model,,default-seq
127567972,mgaa,MAX dimerization protein MGA a,Pristis pectinata,smalltooth sawfish,XM_052011217.1,XP_051867177.1,,model,,default-seq
127614725,mgaa,MAX dimerization protein MGA a,Hippocampus zosterae,dwarf seahorse,XM_052086084.1,XP_051942044.1,,model,,default-seq
127657034,mgaa,MAX dimerization protein MGA a,Xyrauchen texanus,razorback sucker,XM_052145672.1,XP_052001632.1,,model,,default-seq
127685771,Mga,MAX dimerization protein MGA,Apodemus sylvaticus,European woodmouse,XM_052183290.1,XP_052039250.1,,model,,default-seq
127975975,mgaa,MAX dimerization protein MGA a,Carassius gibelio,silver crucian carp,XM_052580052.1,XP_052436012.1,,model,,default-seq
128054856,MGA,MAX dimerization protein MGA,Budorcas taxicolor,takin,XM_052647402.1,XP_052503362.1,,model,,default-seq
128085521,MGA,MAX dimerization protein MGA,Tympanuchus pallidicinctus,lesser prairie-chicken,XM_052693079.1,XP_052549039.1,,model,,default-seq
128100493,Mga,MAX dimerization protein MGA,Peromyscus californicus insignis,,XM_052722687.1,XP_052578647.1,,model,,default-seq
128139574,MGA,MAX dimerization protein MGA,Harpia harpyja,harpy eagle,XM_052782151.1,XP_052638111.1,,model,,default-seq
128375745,mgaa,MAX dimerization protein MGA a,Scomber japonicus,chub mackerel,XM_053336162.1,XP_053192137.1,,model,,default-seq
128450488,mgaa,MAX dimerization protein MGA a,Pleuronectes platessa,European plaice,XM_053433971.1,XP_053289946.1,,model,,default-seq
128504426,MGA,MAX dimerization protein MGA,Spea bombifrons,plains spadefoot toad,XM_053474454.1,XP_053330429.1,,model,,default-seq
128535602,mgaa,MAX dimerization protein MGA a,Clarias gariepinus,North African catfish,XM_053509613.1,XP_053365588.1,,model,,default-seq
128587419,MGA,MAX dimerization protein MGA,Nycticebus coucang,slow loris,XM_053593491.1,XP_053449466.1,,model,,default-seq
128612571,mgaa,MAX dimerization protein MGA a,Ictalurus furcatus,blue catfish,XM_053632869.1,XP_053488844.1,,model,,default-seq
128645066,MGA,MAX dimerization protein MGA,Bombina bombina,fire-bellied toad,XM_053697822.1,XP_053553797.1,,model,,default-seq
128789136,MGA,MAX dimerization protein MGA,Vidua chalybeata,,XM_053944697.1,XP_053800672.1,,model,,default-seq
128808430,MGA,MAX dimerization protein MGA,Vidua macroura,Pin-tailed whydah,XM_053979537.1,XP_053835512.1,,model,,default-seq
128836582,MGA,MAX dimerization protein MGA,Malaclemys terrapin pileata,,XM_054026978.1,XP_053882953.1,,model,,default-seq
128908062,MGA,MAX dimerization protein MGA,Rissa tridactyla,black-legged kittiwake,XM_054197571.1,XP_054053546.1,,model,,default-seq
128936272,MGA,MAX dimerization protein MGA,Melozone crissalis,California towhee,XM_054275073.1,XP_054131048.1,,model,,default-seq
128981778,MGA,MAX dimerization protein MGA,Indicator indicator,,XM_054400722.1,XP_054256697.1,,model,,default-seq
129014410,MGA,MAX dimerization protein MGA,Pongo pygmaeus,Bornean orangutan,XM_054451786.1,XP_054307761.1,,model,,default-seq
129064335,MGA,MAX dimerization protein MGA,Pteronotus parnellii mesoamericanus,,XM_054565559.1,XP_054421534.1,,model,,default-seq
129121125,MGA,MAX dimerization protein MGA,Agelaius phoeniceus,red-winged blackbird,XM_054634061.1,XP_054490036.1,,model,,default-seq
129192101,mgaa,MAX dimerization protein MGA a,Dunckerocampus dactyliophorus,ringed pipefish,XM_054795653.1,XP_054651628.1,,model,,default-seq
129206565,MGA,MAX dimerization protein MGA,Grus americana,Whooping crane,XM_054825992.1,XP_054681967.1,,model,,default-seq
129377234,mgaa,MAX dimerization protein MGA a,Poeciliopsis prolifica,blackstripe livebearer,XM_055057051.1,XP_054913026.1,,model,,default-seq
129418284,mgaa,MAX dimerization protein MGA a,Misgurnus anguillicaudatus,oriental weatherfish,XM_055173227.1,XP_055029202.1,,model,,default-seq
129482679,MGA,MAX dimerization protein MGA,Symphalangus syndactylus,siamang,XM_055278811.1,XP_055134786.1,,model,,default-seq
129504153,MGA,MAX dimerization protein MGA,Nyctereutes procyonoides,raccoon dog,XM_055316678.1,XP_055172653.1,,model,,default-seq
129562637,MGA,MAX dimerization protein MGA,Moschus berezovskii,Chinese forest musk deer,XM_055435984.1,XP_055291959.1,,model,,default-seq
129621257,MGA,MAX dimerization protein MGA,Bubalus carabanensis,carabao,XM_055537439.1,XP_055393414.1,,model,,default-seq
129666010,Mga,MAX dimerization protein MGA,Psammomys obesus,fat sand rat,XM_055593063.1,XP_055449038.1,,model,,default-seq
129700479,mgaa,MAX dimerization protein MGA a,Leucoraja erinacea,little skate,XM_055640987.1,XP_055496962.1,,model,,default-seq
129812038,mgaa,MAX dimerization protein MGA a,Salvelinus fontinalis,brook trout,XM_055863929.1,XP_055719904.1,,model,,default-seq
130042092,MGA,MAX dimerization protein MGA,Sorex fumeus,smoky shrew,XM_056134472.1,XP_055990447.1,,model,,default-seq
130089026,mgaa,MAX dimerization protein MGA a,Rhinichthys klamathensis goyatoka,,XM_056256119.1,XP_056112094.1,,model,,default-seq
130152074,MGA,MAX dimerization protein MGA,Falco biarmicus,lanner falcon,XM_056344989.1,XP_056200964.1,,model,,default-seq
130179751,mgaa,MAX dimerization protein MGA a,Seriola aureovittata,,XM_056392760.1,XP_056248735.1,,model,,default-seq
130200986,mgaa,MAX dimerization protein MGA a,Pseudoliparis swirei,,XM_056425569.1,XP_056281544.1,,model,,default-seq
130245101,mgaa,MAX dimerization protein MGA a,Danio aesculapii,,XM_056477752.1,XP_056333727.1,,model,,default-seq
130253782,MGA,MAX dimerization protein MGA,Oenanthe melanoleuca,,XM_056492669.1,XP_056348644.1,,model,,default-seq
130295670,MGA,MAX dimerization protein MGA,Hyla sarda,,XM_056546665.1,XP_056402640.1,,model,,default-seq
130383165,mgaa,MAX dimerization protein MGA a,Gadus chalcogrammus,walleye pollock,XM_056591234.1,XP_056447209.1,,model,,default-seq
130437293,mgaa,MAX dimerization protein MGA a,Triplophysa dalaica,,XM_056768593.1,XP_056624571.1,,model,,default-seq
130512973,mgaa,MAX dimerization protein MGA a,Takifugu flavidus,sansaifugu,XM_057011482.1,XP_056867462.1,,model,,default-seq
130559886,mgaa,MAX dimerization protein MGA a,Triplophysa rosa,,XM_057343203.1,XP_057199186.1,,model,,default-seq
130573347,MGA,MAX dimerization protein MGA,Malurus melanocephalus,red-backed fairy wren,XM_057365723.1,XP_057221706.1,,model,,default-seq
130596402,MGA,MAX dimerization protein MGA,Pezoporus wallicus,ground parrot,XM_057403956.1,XP_057259939.1,,model,,default-seq
130845102,MGA,MAX dimerization protein MGA,Hippopotamus amphibius kiboko,,XM_057721764.1,XP_057577747.1,,model,,default-seq
130880956,Mga,MAX dimerization protein MGA,Chionomys nivalis,European snow vole,XM_057780153.1,XP_057636136.1,,model,,default-seq
130930671,mgaa,MAX dimerization protein MGA a,Corythoichthys intestinalis,scribbled pipefish,XM_057858679.1,XP_057714662.1,,model,,default-seq
131084258,MGA,MAX dimerization protein MGA,Melospiza georgiana,,XM_058025560.1,XP_057881543.1,,model,,default-seq
131187605,MGA,MAX dimerization protein MGA,Ahaetulla prasina,,XM_058162035.1,XP_058018018.1,,model,,default-seq
131359768,mgaa,MAX dimerization protein MGA a,Hemibagrus wyckioides,,XM_058399853.1,XP_058255836.1,,model,,default-seq
131405983,MGA,MAX dimerization protein MGA,Diceros bicornis minor,,XM_058541292.1,XP_058397275.1,,model,,default-seq
131445299,mgaa,MAX dimerization protein MGA a,Solea solea,common sole,XM_058616267.1,XP_058472250.1,,model,,default-seq
131516702,MGA,MAX dimerization protein MGA,Neofelis nebulosa,Clouded leopard,XM_058738101.1,XP_058594084.1,,model,,default-seq
131522851,mgaa,MAX dimerization protein MGA a,Onychostoma macrolepis,,XM_058748663.1,XP_058604646.1,,model,,default-seq
131558511,MGA,MAX dimerization protein MGA,Ammospiza caudacuta,,XM_058806306.1,XP_058662289.1,,model,,default-seq
131576182,MGA,MAX dimerization protein MGA,Poecile atricapillus,Black-capped chickadee,XM_058832592.1,XP_058688575.1,,model,,default-seq
131753098,MGA,MAX dimerization protein MGA,Kogia breviceps,pygmy sperm whale,XM_059057965.1,XP_058913948.1,,model,,default-seq
131836149,MGA,MAX dimerization protein MGA,Mustela lutreola,European mink,XM_059181220.1,XP_059037203.1,,model,,default-seq
131909515,Mga,MAX dimerization protein MGA,Peromyscus eremicus,cactus mouse,XM_059261175.1,XP_059117158.1,,model,,default-seq
131988123,mgaa,MAX dimerization protein MGA a,Centropristis striata,black seabass,XM_059353151.1,XP_059209134.1,,model,,default-seq
131999656,MGA,MAX dimerization protein MGA,Mustela nigripes,black-footed ferret,XM_059372572.1,XP_059228555.1,,model,,default-seq
132075226,MGA,MAX dimerization protein MGA,Ammospiza nelsoni,,XM_059475449.1,XP_059331432.1,,model,,default-seq
132112462,mgaa,MAX dimerization protein MGA a,Carassius carassius,crucian carp,XM_059519943.1,XP_059375926.1,,model,,default-seq
132238690,MGA,MAX dimerization protein MGA,Myotis daubentonii,Daubenton's bat,XM_059704626.1,XP_059560609.1,,model,,default-seq
132328981,MGA,MAX dimerization protein MGA,Haemorhous mexicanus,house finch,XM_059849493.1,XP_059705476.1,,model,,default-seq
132359473,MGA,MAX dimerization protein MGA,Balaenoptera ricei,Rice's whale,XM_059913540.1,XP_059769523.1,,model,,default-seq
132382959,mgaa,MAX dimerization protein MGA a,Hypanus sabinus,Atlantic stingray,XM_059953577.1,XP_059809560.1,,model,,default-seq
132420541,MGA,MAX dimerization protein MGA,Delphinus delphis,saddleback dolphin,XM_060005039.1,XP_059861022.1,,model,,default-seq
132457212,mgaa,MAX dimerization protein MGA a,Gadus macrocephalus,Pacific cod,XM_060051290.1,XP_059907273.1,,model,,default-seq
132488461,MGA,MAX dimerization protein MGA,Mesoplodon densirostris,Blainville's beaked whale,XM_060096646.1,XP_059952629.1,,model,,default-seq
132519741,MGA,MAX dimerization protein MGA,Lagenorhynchus albirostris,white-beaked dolphin,XM_060147921.1,XP_060003904.1,,model,,default-seq
132669233,MGA,MAX dimerization protein MGA,Panthera onca,jaguar,XM_060618860.1,XP_060474843.1,,model,,default-seq
132766390,MGA,MAX dimerization protein MGA,Anolis sagrei ordinatus,,XM_060760787.1,XP_060616770.1,,model,,default-seq
132818105,mgaa,MAX dimerization protein MGA a,Hemiscyllium ocellatum,epaulette shark,XM_060828798.1,XP_060684781.1,,model,,default-seq
132852422,mgaa,MAX dimerization protein MGA a,Tachysurus vachellii,,XM_060879641.1,XP_060735624.1,,model,,default-seq
132894500,mgaa,MAX dimerization protein MGA a,Neoarius graeffei,lesser salmon catfish,XM_060934391.1,XP_060790374.1,,model,,default-seq
132993741,mgaa,MAX dimerization protein MGA a,Labrus mixtus,cuckoo wrasse,XM_061063741.1,XP_060919724.1,,model,,default-seq
133015094,mgaa,MAX dimerization protein MGA a,Limanda limanda,common dab,XM_061082222.1,XP_060938205.1,,model,,default-seq
133066427,MGA,MAX dimerization protein MGA,Dama dama,fallow deer,XM_061157493.1,XP_061013476.1,,model,,default-seq
133084204,MGA,MAX dimerization protein MGA,Eubalaena glacialis,North Atlantic right whale,XM_061180454.1,XP_061036437.1,,model,,default-seq
133122081,mgaa,MAX dimerization protein MGA a,Conger conger,European conger,XM_061231776.1,XP_061087760.1,,model,,default-seq
133168996,mgaa,MAX dimerization protein MGA a,Syngnathus typhle,broad-nosed pipefish,XM_061300775.1,XP_061156759.1,,model,,default-seq
133207034,MGA,MAX dimerization protein MGA,Neopsephotus bourkii,Bourke's parrot,XM_061343541.1,XP_061199525.1,,model,,default-seq
133256092,MGA,MAX dimerization protein MGA,Bos javanicus,banteng,XM_061430833.1,XP_061286817.1,,model,,default-seq
133273791,MGA,MAX dimerization protein MGA,Pezoporus flaviventris,,XM_061462325.1,XP_061318309.1,,model,,default-seq
133377376,MGA,MAX dimerization protein MGA,Rhineura floridana,,XM_061611359.1,XP_061467343.1,,model,,default-seq
133412693,mgaa,MAX dimerization protein MGA a,Phycodurus eques,leafy seadragon,XM_061696247.1,XP_061552231.1,,model,,default-seq
133462930,mgaa,MAX dimerization protein MGA a,Cololabis saira,Pacific saury,XM_061744462.1,XP_061600446.1,,model,,default-seq
133487572,mgaa,MAX dimerization protein MGA a,Phyllopteryx taeniolatus,common seadragon,XM_061794338.1,XP_061650322.1,,model,,default-seq
133512870,mgaa,MAX dimerization protein MGA a,Syngnathoides biaculeatus,alligator pipefish,XM_061842883.1,XP_061698867.1,,model,,default-seq
